tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,_gold_intent
453,cust_20646,True,Sun Mar 03 04:51:00 +0000 2024,"Please refund order #283825267 immediately, item never arrived.",454,,refund_request
454,AmazonHelp,False,Sun Mar 03 04:59:00 +0000 2024,We'd like to make this right. Send order #462516271 via DM and our team will look into the refund. ^KT,,453,refund_request
455,cust_93753,True,Sun Mar 03 05:05:00 +0000 2024,"I want a full refund for order #788755699, this is unacceptable.",456,,refund_request
456,AmazonHelp,False,Sun Mar 03 06:29:00 +0000 2024,We'd like to make this right. Send order #326353775 via DM and our team will look into the refund. ^KT,,455,refund_request
457,cust_48985,True,Sun Mar 03 05:19:00 +0000 2024,"I want a full refund for order #634764290, this is unacceptable.",458,,refund_request
458,AmazonHelp,False,Sun Mar 03 06:15:00 +0000 2024,We'd like to make this right. Send order #424371087 via DM and our team will look into the refund. ^KT,,457,refund_request
459,cust_54589,True,Sun Mar 03 05:33:00 +0000 2024,"Cancel and refund order #178354184, I don't want it anymore after this experience.",460,,refund_request
460,AmazonHelp,False,Sun Mar 03 06:04:00 +0000 2024,So sorry for the trouble. DM us order #546270451 and we'll get the refund process started for you. ^AB,,459,refund_request
461,cust_77499,True,Sun Mar 03 05:47:00 +0000 2024,"Please refund order #435632899 immediately, item never arrived.",462,,refund_request
462,AmazonHelp,False,Sun Mar 03 06:39:00 +0000 2024,So sorry for the trouble. DM us order #528118701 and we'll get the refund process started for you. ^AB,,461,refund_request
463,cust_22689,True,Sun Mar 03 06:01:00 +0000 2024,"I want a full refund for order #442648079, this is unacceptable.",464,,refund_request
464,AmazonHelp,False,Sun Mar 03 06:24:00 +0000 2024,We completely understand. Please DM your order number #387195524 so we can review and process a refund. ^RL,,463,refund_request
465,cust_50988,True,Sun Mar 03 06:15:00 +0000 2024,"I want a full refund for order #411612760, this is unacceptable.",466,,refund_request
466,AmazonHelp,False,Sun Mar 03 07:33:00 +0000 2024,So sorry for the trouble. DM us order #366578178 and we'll get the refund process started for you. ^AB,,465,refund_request
467,cust_13037,True,Sun Mar 03 06:29:00 +0000 2024,"Please refund order #919395339 immediately, item never arrived.",468,,refund_request
468,AmazonHelp,False,Sun Mar 03 07:37:00 +0000 2024,We'd like to make this right. Send order #601238919 via DM and our team will look into the refund. ^KT,,467,refund_request
469,cust_16624,True,Sun Mar 03 06:43:00 +0000 2024,"I want a full refund for order #522240582, this is unacceptable.",470,,refund_request
470,AmazonHelp,False,Sun Mar 03 06:54:00 +0000 2024,We completely understand. Please DM your order number #331009561 so we can review and process a refund. ^RL,,469,refund_request
471,cust_24089,True,Sun Mar 03 06:57:00 +0000 2024,"@AmazonHelp I've asked twice already, I need a refund on order #631388604.",472,,refund_request
472,AmazonHelp,False,Sun Mar 03 07:03:00 +0000 2024,We'd like to make this right. Send order #605288784 via DM and our team will look into the refund. ^KT,,471,refund_request
473,cust_62505,True,Sun Mar 03 07:11:00 +0000 2024,"Cancel and refund order #243811545, I don't want it anymore after this experience.",474,,refund_request
474,AmazonHelp,False,Sun Mar 03 07:21:00 +0000 2024,So sorry for the trouble. DM us order #920184955 and we'll get the refund process started for you. ^AB,,473,refund_request
475,cust_76093,True,Sun Mar 03 07:25:00 +0000 2024,"I want a full refund for order #712335251, this is unacceptable.",476,,refund_request
476,AmazonHelp,False,Sun Mar 03 08:19:00 +0000 2024,So sorry for the trouble. DM us order #694018597 and we'll get the refund process started for you. ^AB,,475,refund_request
477,cust_22672,True,Sun Mar 03 07:39:00 +0000 2024,"Cancel and refund order #920772671, I don't want it anymore after this experience.",478,,refund_request
478,AmazonHelp,False,Sun Mar 03 08:00:00 +0000 2024,We'd like to make this right. Send order #830572478 via DM and our team will look into the refund. ^KT,,477,refund_request
479,cust_76731,True,Sun Mar 03 07:53:00 +0000 2024,"Cancel and refund order #500718660, I don't want it anymore after this experience.",480,,refund_request
480,AmazonHelp,False,Sun Mar 03 09:15:00 +0000 2024,So sorry for the trouble. DM us order #910637681 and we'll get the refund process started for you. ^AB,,479,refund_request
481,cust_78069,True,Sun Mar 03 08:07:00 +0000 2024,Is it too late to cancel order #636954564?,482,,cancel_order
482,AmazonHelp,False,Sun Mar 03 09:12:00 +0000 2024,We can help with that. Please DM order #247141682 and we'll check if it can still be cancelled before shipping. ^JS,,481,cancel_order
483,cust_61505,True,Sun Mar 03 08:21:00 +0000 2024,Is it too late to cancel order #259923818?,484,,cancel_order
484,AmazonHelp,False,Sun Mar 03 08:46:00 +0000 2024,We can help with that. Please DM order #452150647 and we'll check if it can still be cancelled before shipping. ^JS,,483,cancel_order
485,cust_49294,True,Sun Mar 03 08:35:00 +0000 2024,"Please cancel my order #737506993, I found it cheaper elsewhere.",486,,cancel_order
486,AmazonHelp,False,Sun Mar 03 09:52:00 +0000 2024,"Let's take a look, DM order #671595541 and we'll confirm the cancellation status. ^RL",,485,cancel_order
487,cust_50327,True,Sun Mar 03 08:49:00 +0000 2024,Is it too late to cancel order #975903641?,488,,cancel_order
488,AmazonHelp,False,Sun Mar 03 10:08:00 +0000 2024,"Sure thing, DM us order #823494111 and we'll see what options are available to cancel. ^DM",,487,cancel_order
489,cust_16731,True,Sun Mar 03 09:03:00 +0000 2024,Can I cancel order #740926818? It hasn't shipped yet I think.,490,,cancel_order
490,AmazonHelp,False,Sun Mar 03 09:37:00 +0000 2024,"Let's take a look, DM order #940636753 and we'll confirm the cancellation status. ^RL",,489,cancel_order
491,cust_14138,True,Sun Mar 03 09:17:00 +0000 2024,Is it too late to cancel order #283085932?,492,,cancel_order
492,AmazonHelp,False,Sun Mar 03 09:53:00 +0000 2024,"Let's take a look, DM order #765436255 and we'll confirm the cancellation status. ^RL",,491,cancel_order
493,cust_63788,True,Sun Mar 03 09:31:00 +0000 2024,Can I cancel order #304853117? It hasn't shipped yet I think.,494,,cancel_order
494,AmazonHelp,False,Sun Mar 03 10:02:00 +0000 2024,"Sure thing, DM us order #549661921 and we'll see what options are available to cancel. ^DM",,493,cancel_order
495,cust_96799,True,Sun Mar 03 09:45:00 +0000 2024,Is it too late to cancel order #890099255?,496,,cancel_order
496,AmazonHelp,False,Sun Mar 03 10:31:00 +0000 2024,We can help with that. Please DM order #656931857 and we'll check if it can still be cancelled before shipping. ^JS,,495,cancel_order
497,cust_56437,True,Sun Mar 03 09:59:00 +0000 2024,Is it too late to cancel order #664226794?,498,,cancel_order
498,AmazonHelp,False,Sun Mar 03 11:13:00 +0000 2024,We can help with that. Please DM order #593559955 and we'll check if it can still be cancelled before shipping. ^JS,,497,cancel_order
499,cust_49008,True,Sun Mar 03 10:13:00 +0000 2024,"Please cancel my order #755064741, I found it cheaper elsewhere.",500,,cancel_order
500,AmazonHelp,False,Sun Mar 03 10:46:00 +0000 2024,We can help with that. Please DM order #399580835 and we'll check if it can still be cancelled before shipping. ^JS,,499,cancel_order
501,cust_83464,True,Sun Mar 03 10:27:00 +0000 2024,"Please cancel my order #856881618, I found it cheaper elsewhere.",502,,cancel_order
502,AmazonHelp,False,Sun Mar 03 11:16:00 +0000 2024,"Let's take a look, DM order #625063062 and we'll confirm the cancellation status. ^RL",,501,cancel_order
503,cust_29198,True,Sun Mar 03 10:41:00 +0000 2024,"Please cancel my order #409011489, I found it cheaper elsewhere.",504,,cancel_order
504,AmazonHelp,False,Sun Mar 03 11:30:00 +0000 2024,"Let's take a look, DM order #683246764 and we'll confirm the cancellation status. ^RL",,503,cancel_order
505,cust_72793,True,Sun Mar 03 10:55:00 +0000 2024,"Please cancel my order #145168545, I found it cheaper elsewhere.",506,,cancel_order
506,AmazonHelp,False,Sun Mar 03 11:32:00 +0000 2024,We can help with that. Please DM order #471904990 and we'll check if it can still be cancelled before shipping. ^JS,,505,cancel_order
507,cust_90698,True,Sun Mar 03 11:09:00 +0000 2024,"I need to cancel order #316968866 before it ships, how do I do that?",508,,cancel_order
508,AmazonHelp,False,Sun Mar 03 11:27:00 +0000 2024,"Let's take a look, DM order #847508242 and we'll confirm the cancellation status. ^RL",,507,cancel_order
509,cust_64172,True,Sun Mar 03 11:23:00 +0000 2024,"I need to cancel order #360337343 before it ships, how do I do that?",510,,cancel_order
510,AmazonHelp,False,Sun Mar 03 11:40:00 +0000 2024,"Let's take a look, DM order #342313086 and we'll confirm the cancellation status. ^RL",,509,cancel_order
511,cust_30701,True,Sun Mar 03 11:37:00 +0000 2024,"Please cancel my order #870257350, I found it cheaper elsewhere.",512,,cancel_order
512,AmazonHelp,False,Sun Mar 03 12:52:00 +0000 2024,"Let's take a look, DM order #927603754 and we'll confirm the cancellation status. ^RL",,511,cancel_order
513,cust_94659,True,Sun Mar 03 11:51:00 +0000 2024,Is it too late to cancel order #801038300?,514,,cancel_order
514,AmazonHelp,False,Sun Mar 03 12:32:00 +0000 2024,"Let's take a look, DM order #314164216 and we'll confirm the cancellation status. ^RL",,513,cancel_order
515,cust_32946,True,Sun Mar 03 12:05:00 +0000 2024,Can I cancel order #925412179? It hasn't shipped yet I think.,516,,cancel_order
516,AmazonHelp,False,Sun Mar 03 12:14:00 +0000 2024,"Let's take a look, DM order #349344539 and we'll confirm the cancellation status. ^RL",,515,cancel_order
517,cust_14910,True,Sun Mar 03 12:19:00 +0000 2024,Is it too late to cancel order #999371401?,518,,cancel_order
518,AmazonHelp,False,Sun Mar 03 13:01:00 +0000 2024,"Sure thing, DM us order #946066287 and we'll see what options are available to cancel. ^DM",,517,cancel_order
519,cust_81211,True,Sun Mar 03 12:33:00 +0000 2024,Can I cancel order #420396197? It hasn't shipped yet I think.,520,,cancel_order
520,AmazonHelp,False,Sun Mar 03 14:00:00 +0000 2024,We can help with that. Please DM order #459748735 and we'll check if it can still be cancelled before shipping. ^JS,,519,cancel_order
521,cust_70150,True,Sun Mar 03 12:47:00 +0000 2024,Is it too late to cancel order #244096091?,522,,cancel_order
522,AmazonHelp,False,Sun Mar 03 13:12:00 +0000 2024,"Sure thing, DM us order #307029662 and we'll see what options are available to cancel. ^DM",,521,cancel_order
523,cust_33002,True,Sun Mar 03 13:01:00 +0000 2024,"Please cancel my order #871588919, I found it cheaper elsewhere.",524,,cancel_order
524,AmazonHelp,False,Sun Mar 03 13:30:00 +0000 2024,"Let's take a look, DM order #461971444 and we'll confirm the cancellation status. ^RL",,523,cancel_order
525,cust_34219,True,Sun Mar 03 13:15:00 +0000 2024,Is it too late to cancel order #987973565?,526,,cancel_order
526,AmazonHelp,False,Sun Mar 03 13:32:00 +0000 2024,"Sure thing, DM us order #193133974 and we'll see what options are available to cancel. ^DM",,525,cancel_order
527,cust_44995,True,Sun Mar 03 13:29:00 +0000 2024,"I need to cancel order #612662437 before it ships, how do I do that?",528,,cancel_order
528,AmazonHelp,False,Sun Mar 03 14:31:00 +0000 2024,We can help with that. Please DM order #380016058 and we'll check if it can still be cancelled before shipping. ^JS,,527,cancel_order
529,cust_40972,True,Sun Mar 03 13:43:00 +0000 2024,"Please cancel my order #424211872, I found it cheaper elsewhere.",530,,cancel_order
530,AmazonHelp,False,Sun Mar 03 14:34:00 +0000 2024,"Let's take a look, DM order #112279027 and we'll confirm the cancellation status. ^RL",,529,cancel_order
531,cust_50760,True,Sun Mar 03 13:57:00 +0000 2024,Can I cancel order #817029885? It hasn't shipped yet I think.,532,,cancel_order
532,AmazonHelp,False,Sun Mar 03 15:06:00 +0000 2024,"Sure thing, DM us order #271494637 and we'll see what options are available to cancel. ^DM",,531,cancel_order
533,cust_30078,True,Sun Mar 03 14:11:00 +0000 2024,Can I cancel order #785811060? It hasn't shipped yet I think.,534,,cancel_order
534,AmazonHelp,False,Sun Mar 03 15:17:00 +0000 2024,"Let's take a look, DM order #337135066 and we'll confirm the cancellation status. ^RL",,533,cancel_order
535,cust_97044,True,Sun Mar 03 14:25:00 +0000 2024,Is it too late to cancel order #902874167?,536,,cancel_order
536,AmazonHelp,False,Sun Mar 03 15:38:00 +0000 2024,"Sure thing, DM us order #853703117 and we'll see what options are available to cancel. ^DM",,535,cancel_order
537,cust_79228,True,Sun Mar 03 14:39:00 +0000 2024,"I need to cancel order #918040539 before it ships, how do I do that?",538,,cancel_order
538,AmazonHelp,False,Sun Mar 03 15:41:00 +0000 2024,"Let's take a look, DM order #945432844 and we'll confirm the cancellation status. ^RL",,537,cancel_order
539,cust_85065,True,Sun Mar 03 14:53:00 +0000 2024,"Please cancel my order #183862154, I found it cheaper elsewhere.",540,,cancel_order
540,AmazonHelp,False,Sun Mar 03 15:23:00 +0000 2024,We can help with that. Please DM order #989889367 and we'll check if it can still be cancelled before shipping. ^JS,,539,cancel_order
541,cust_74071,True,Sun Mar 03 15:07:00 +0000 2024,"I need to cancel order #276670424 before it ships, how do I do that?",542,,cancel_order
542,AmazonHelp,False,Sun Mar 03 16:26:00 +0000 2024,"Sure thing, DM us order #224811770 and we'll see what options are available to cancel. ^DM",,541,cancel_order
543,cust_69873,True,Sun Mar 03 15:21:00 +0000 2024,Can I cancel order #648011361? It hasn't shipped yet I think.,544,,cancel_order
544,AmazonHelp,False,Sun Mar 03 16:19:00 +0000 2024,We can help with that. Please DM order #586869229 and we'll check if it can still be cancelled before shipping. ^JS,,543,cancel_order
545,cust_10395,True,Sun Mar 03 15:35:00 +0000 2024,Can I cancel order #700003920? It hasn't shipped yet I think.,546,,cancel_order
546,AmazonHelp,False,Sun Mar 03 16:12:00 +0000 2024,"Sure thing, DM us order #876616079 and we'll see what options are available to cancel. ^DM",,545,cancel_order
547,cust_19046,True,Sun Mar 03 15:49:00 +0000 2024,"I need to cancel order #720956992 before it ships, how do I do that?",548,,cancel_order
548,AmazonHelp,False,Sun Mar 03 16:01:00 +0000 2024,"Sure thing, DM us order #469935052 and we'll see what options are available to cancel. ^DM",,547,cancel_order
549,cust_94656,True,Sun Mar 03 16:03:00 +0000 2024,Is it too late to cancel order #134075063?,550,,cancel_order
550,AmazonHelp,False,Sun Mar 03 17:30:00 +0000 2024,We can help with that. Please DM order #925677464 and we'll check if it can still be cancelled before shipping. ^JS,,549,cancel_order
